Date,Station,Latitude,Longitude,AQI,Outlier_IQR,Outlier_Zscore,Outlier_Either,Outlier_Both,ZScore,IQR_LowerBound,IQR_UpperBound,IsHoliday,HolidayName,Season,SeasonOrdinal,MonthName,MonthNum,Quarter,DayofWeek,WeekNum,IsWeekend,IsWinter,Asthma_Risk
2023-06-22,Alipur,28.817,77.119,108,0,0,0,0,-0.87,-185.0,583.0,0,Regular Day,Monsoon,3,June,6,2,Thursday,25,0,0,Unsafe
2023-06-23,Alipur,28.817,77.119,122,0,0,0,0,-0.74,-185.0,583.0,0,Regular Day,Monsoon,3,June,6,2,Friday,25,0,0,Unsafe
2023-06-24,Alipur,28.817,77.119,171,0,0,0,0,-0.28,-185.0,583.0,0,Regular Day,Monsoon,3,June,6,2,Saturday,25,1,0,Unsafe
2023-06-25,Alipur,28.817,77.119,64,0,0,0,0,-1.28,-185.0,583.0,0,Regular Day,Monsoon,3,June,6,2,Sunday,25,1,0,Caution
2023-06-26,Alipur,28.817,77.119,64,0,0,0,0,-1.28,-185.0,583.0,0,Regular Day,Monsoon,3,June,6,2,Monday,26,0,0,Caution
2023-06-27,Alipur,28.817,77.119,65,0,0,0,0,-1.27,-185.0,583.0,0,Regular Day,Monsoon,3,June,6,2,Tuesday,26,0,0,Caution
2023-06-28,Alipur,28.817,77.119,76,0,0,0,0,-1.16,-185.0,583.0,0,Regular Day,Monsoon,3,June,6,2,Wednesday,26,0,0,Caution
2023-06-29,Alipur,28.817,77.119,83,0,0,0,0,-1.1,-185.0,583.0,0,Regular Day,Monsoon,3,June,6,2,Thursday,26,0,0,Caution
2023-06-30,Alipur,28.817,77.119,50,0,0,0,0,-1.41,-185.0,583.0,0,Regular Day,Monsoon,3,June,6,2,Friday,26,0,0,Safe
2023-07-01,Alipur,28.817,77.119,65,0,0,0,0,-1.27,-185.0,583.0,0,Regular Day,Monsoon,3,July,7,3,Saturday,26,1,0,Caution
2023-07-02,Alipur,28.817,77.119,60,0,0,0,0,-1.31,-185.0,583.0,0,Regular Day,Monsoon,3,July,7,3,Sunday,26,1,0,Caution
2023-07-03,Alipur,28.817,77.119,94,0,0,0,0,-1.0,-185.0,583.0,0,Regular Day,Monsoon,3,July,7,3,Monday,27,0,0,Caution
2023-07-04,Alipur,28.817,77.119,155,0,0,0,0,-0.43,-185.0,583.0,0,Regular Day,Monsoon,3,July,7,3,Tuesday,27,0,0,Unsafe
2023-07-05,Alipur,28.817,77.119,98,0,0,0,0,-0.96,-185.0,583.0,0,Regular Day,Monsoon,3,July,7,3,Wednesday,27,0,0,Caution
2023-07-06,Alipur,28.817,77.119,57,0,0,0,0,-1.34,-185.0,583.0,0,Regular Day,Monsoon,3,July,7,3,Thursday,27,0,0,Caution
2023-07-07,Alipur,28.817,77.119,70,0,0,0,0,-1.22,-185.0,583.0,0,Regular Day,Monsoon,3,July,7,3,Friday,27,0,0,Caution
2023-07-08,Alipur,28.817,77.119,60,0,0,0,0,-1.31,-185.0,583.0,0,Regular Day,Monsoon,3,July,7,3,Saturday,27,1,0,Caution
2023-07-09,Alipur,28.817,77.119,60,0,0,0,0,-1.31,-185.0,583.0,0,Regular Day,Monsoon,3,July,7,3,Sunday,27,1,0,Caution
2023-07-10,Alipur,28.817,77.119,60,0,0,0,0,-1.31,-185.0,583.0,0,Regular Day,Monsoon,3,July,7,3,Monday,28,0,0,Caution
2023-07-11,Alipur,28.817,77.119,50,0,0,0,0,-1.41,-185.0,583.0,0,Regular Day,Monsoon,3,July,7,3,Tuesday,28,0,0,Safe
2023-07-12,Alipur,28.817,77.119,55,0,0,0,0,-1.36,-185.0,583.0,0,Regular Day,Monsoon,3,July,7,3,Wednesday,28,0,0,Caution
2023-07-13,Alipur,28.817,77.119,91,0,0,0,0,-1.02,-185.0,583.0,0,Regular Day,Monsoon,3,July,7,3,Thursday,28,0,0,Caution
2023-07-14,Alipur,28.817,77.119,91,0,0,0,0,-1.02,-185.0,583.0,0,Regular Day,Monsoon,3,July,7,3,Friday,28,0,0,Caution
2023-07-15,Alipur,28.817,77.119,91,0,0,0,0,-1.02,-185.0,583.0,0,Regular Day,Monsoon,3,July,7,3,Saturday,28,1,0,Caution
2023-07-16,Alipur,28.817,77.119,91,0,0,0,0,-1.02,-185.0,583.0,0,Regular Day,Monsoon,3,July,7,3,Sunday,28,1,0,Caution
2023-07-17,Alipur,28.817,77.119,91,0,0,0,0,-1.02,-185.0,583.0,0,Regular Day,Monsoon,3,July,7,3,Monday,29,0,0,Caution
2023-07-18,Alipur,28.817,77.119,91,0,0,0,0,-1.02,-185.0,583.0,0,Regular Day,Monsoon,3,July,7,3,Tuesday,29,0,0,Caution
2023-07-19,Alipur,28.817,77.119,91,0,0,0,0,-1.02,-185.0,583.0,0,Regular Day,Monsoon,3,July,7,3,Wednesday,29,0,0,Caution
2023-07-20,Alipur,28.817,77.119,91,0,0,0,0,-1.02,-185.0,583.0,0,Regular Day,Monsoon,3,July,7,3,Thursday,29,0,0,Caution
2023-07-21,Alipur,28.817,77.119,91,0,0,0,0,-1.02,-185.0,583.0,0,Regular Day,Monsoon,3,July,7,3,Friday,29,0,0,Caution
2023-07-22,Alipur,28.817,77.119,68,0,0,0,0,-1.24,-185.0,583.0,0,Regular Day,Monsoon,3,July,7,3,Saturday,29,1,0,Caution
2023-07-23,Alipur,28.817,77.119,65,0,0,0,0,-1.27,-185.0,583.0,0,Regular Day,Monsoon,3,July,7,3,Sunday,29,1,0,Caution
2023-07-24,Alipur,28.817,77.119,65,0,0,0,0,-1.27,-185.0,583.0,0,Regular Day,Monsoon,3,July,7,3,Monday,30,0,0,Caution
2023-07-25,Alipur,28.817,77.119,65,0,0,0,0,-1.27,-185.0,583.0,0,Regular Day,Monsoon,3,July,7,3,Tuesday,30,0,0,Caution
2023-07-26,Alipur,28.817,77.119,66,0,0,0,0,-1.26,-185.0,583.0,0,Regular Day,Monsoon,3,July,7,3,Wednesday,30,0,0,Caution
2023-07-27,Alipur,28.817,77.119,64,0,0,0,0,-1.28,-185.0,583.0,0,Regular Day,Monsoon,3,July,7,3,Thursday,30,0,0,Caution
2023-07-28,Alipur,28.817,77.119,66,0,0,0,0,-1.26,-185.0,583.0,0,Regular Day,Monsoon,3,July,7,3,Friday,30,0,0,Caution
2023-07-29,Alipur,28.817,77.119,66,0,0,0,0,-1.26,-185.0,583.0,0,Regular Day,Monsoon,3,July,7,3,Saturday,30,1,0,Caution
2023-07-30,Alipur,28.817,77.119,91,0,0,0,0,-1.02,-185.0,583.0,0,Regular Day,Monsoon,3,July,7,3,Sunday,30,1,0,Caution
2023-07-31,Alipur,28.817,77.119,81,0,0,0,0,-1.12,-185.0,583.0,0,Regular Day,Monsoon,3,July,7,3,Monday,31,0,0,Caution
2023-08-01,Alipur,28.817,77.119,111,0,0,0,0,-0.84,-185.0,583.0,0,Regular Day,Monsoon,3,August,8,3,Tuesday,31,0,0,Unsafe
2023-08-02,Alipur,28.817,77.119,79,0,0,0,0,-1.14,-185.0,583.0,0,Regular Day,Monsoon,3,August,8,3,Wednesday,31,0,0,Caution
2023-08-03,Alipur,28.817,77.119,69,0,0,0,0,-1.23,-185.0,583.0,0,Regular Day,Monsoon,3,August,8,3,Thursday,31,0,0,Caution
2023-08-04,Alipur,28.817,77.119,81,0,0,0,0,-1.12,-185.0,583.0,0,Regular Day,Monsoon,3,August,8,3,Friday,31,0,0,Caution
2023-08-05,Alipur,28.817,77.119,65,0,0,0,0,-1.27,-185.0,583.0,0,Regular Day,Monsoon,3,August,8,3,Saturday,31,1,0,Caution
2023-08-06,Alipur,28.817,77.119,95,0,0,0,0,-0.99,-185.0,583.0,0,Regular Day,Monsoon,3,August,8,3,Sunday,31,1,0,Caution
2023-08-07,Alipur,28.817,77.119,96,0,0,0,0,-0.98,-185.0,583.0,0,Regular Day,Monsoon,3,August,8,3,Monday,32,0,0,Caution
2023-08-08,Alipur,28.817,77.119,112,0,0,0,0,-0.83,-185.0,583.0,0,Regular Day,Monsoon,3,August,8,3,Tuesday,32,0,0,Unsafe
2023-08-09,Alipur,28.817,77.119,122,0,0,0,0,-0.74,-185.0,583.0,0,Regular Day,Monsoon,3,August,8,3,Wednesday,32,0,0,Unsafe
2023-08-10,Alipur,28.817,77.119,131,0,0,0,0,-0.65,-185.0,583.0,0,Regular Day,Monsoon,3,August,8,3,Thursday,32,0,0,Unsafe
2023-08-11,Alipur,28.817,77.119,126,0,0,0,0,-0.7,-185.0,583.0,0,Regular Day,Monsoon,3,August,8,3,Friday,32,0,0,Unsafe
2023-08-12,Alipur,28.817,77.119,120,0,0,0,0,-0.75,-185.0,583.0,0,Regular Day,Monsoon,3,August,8,3,Saturday,32,1,0,Unsafe
2023-08-13,Alipur,28.817,77.119,103,0,0,0,0,-0.91,-185.0,583.0,0,Regular Day,Monsoon,3,August,8,3,Sunday,32,1,0,Unsafe
2023-08-14,Alipur,28.817,77.119,105,0,0,0,0,-0.89,-185.0,583.0,0,Regular Day,Monsoon,3,August,8,3,Monday,33,0,0,Unsafe
2023-08-15,Alipur,28.817,77.119,100,0,0,0,0,-0.94,-185.0,583.0,0,Regular Day,Monsoon,3,August,8,3,Tuesday,33,0,0,Caution
2023-08-16,Alipur,28.817,77.119,98,0,0,0,0,-0.96,-185.0,583.0,0,Regular Day,Monsoon,3,August,8,3,Wednesday,33,0,0,Caution
2023-08-17,Alipur,28.817,77.119,126,0,0,0,0,-0.7,-185.0,583.0,0,Regular Day,Monsoon,3,August,8,3,Thursday,33,0,0,Unsafe
2023-08-18,Alipur,28.817,77.119,145,0,0,0,0,-0.52,-185.0,583.0,0,Regular Day,Monsoon,3,August,8,3,Friday,33,0,0,Unsafe
2023-08-19,Alipur,28.817,77.119,99,0,0,0,0,-0.95,-185.0,583.0,0,Regular Day,Monsoon,3,August,8,3,Saturday,33,1,0,Caution
2023-08-20,Alipur,28.817,77.119,99,0,0,0,0,-0.95,-185.0,583.0,0,Regular Day,Monsoon,3,August,8,3,Sunday,33,1,0,Caution
2023-08-21,Alipur,28.817,77.119,99,0,0,0,0,-0.95,-185.0,583.0,0,Regular Day,Monsoon,3,August,8,3,Monday,34,0,0,Caution
2023-08-22,Alipur,28.817,77.119,80,0,0,0,0,-1.13,-185.0,583.0,0,Regular Day,Monsoon,3,August,8,3,Tuesday,34,0,0,Caution
2023-08-23,Alipur,28.817,77.119,64,0,0,0,0,-1.28,-185.0,583.0,0,Regular Day,Monsoon,3,August,8,3,Wednesday,34,0,0,Caution
2023-08-24,Alipur,28.817,77.119,69,0,0,0,0,-1.23,-185.0,583.0,0,Regular Day,Monsoon,3,August,8,3,Thursday,34,0,0,Caution
2023-08-25,Alipur,28.817,77.119,109,0,0,0,0,-0.86,-185.0,583.0,0,Regular Day,Monsoon,3,August,8,3,Friday,34,0,0,Unsafe
2023-08-26,Alipur,28.817,77.119,149,0,0,0,0,-0.48,-185.0,583.0,0,Regular Day,Monsoon,3,August,8,3,Saturday,34,1,0,Unsafe
2023-08-27,Alipur,28.817,77.119,185,0,0,0,0,-0.15,-185.0,583.0,0,Regular Day,Monsoon,3,August,8,3,Sunday,34,1,0,Unsafe
2023-08-28,Alipur,28.817,77.119,185,0,0,0,0,-0.15,-185.0,583.0,0,Regular Day,Monsoon,3,August,8,3,Monday,35,0,0,Unsafe
2023-08-29,Alipur,28.817,77.119,144,0,0,0,0,-0.53,-185.0,583.0,0,Regular Day,Monsoon,3,August,8,3,Tuesday,35,0,0,Unsafe
2023-08-30,Alipur,28.817,77.119,144,0,0,0,0,-0.53,-185.0,583.0,0,Regular Day,Monsoon,3,August,8,3,Wednesday,35,0,0,Unsafe
2023-08-31,Alipur,28.817,77.119,80,0,0,0,0,-1.13,-185.0,583.0,0,Regular Day,Monsoon,3,August,8,3,Thursday,35,0,0,Caution
2023-09-01,Alipur,28.817,77.119,139,0,0,0,0,-0.58,-185.0,583.0,0,Regular Day,Monsoon,3,September,9,3,Friday,35,0,0,Unsafe
2023-09-02,Alipur,28.817,77.119,131,0,0,0,0,-0.65,-185.0,583.0,0,Regular Day,Monsoon,3,September,9,3,Saturday,35,1,0,Unsafe
2023-09-03,Alipur,28.817,77.119,140,0,0,0,0,-0.57,-185.0,583.0,0,Regular Day,Monsoon,3,September,9,3,Sunday,35,1,0,Unsafe
2023-09-04,Alipur,28.817,77.119,134,0,0,0,0,-0.62,-185.0,583.0,0,Regular Day,Monsoon,3,September,9,3,Monday,36,0,0,Unsafe
2023-09-05,Alipur,28.817,77.119,90,0,0,0,0,-1.03,-185.0,583.0,0,Regular Day,Monsoon,3,September,9,3,Tuesday,36,0,0,Caution
2023-09-06,Alipur,28.817,77.119,96,0,0,0,0,-0.98,-185.0,583.0,0,Regular Day,Monsoon,3,September,9,3,Wednesday,36,0,0,Caution
2023-09-07,Alipur,28.817,77.119,173,0,0,0,0,-0.26,-185.0,583.0,0,Regular Day,Monsoon,3,September,9,3,Thursday,36,0,0,Unsafe
2023-09-08,Alipur,28.817,77.119,72,0,0,0,0,-1.2,-185.0,583.0,0,Regular Day,Monsoon,3,September,9,3,Friday,36,0,0,Caution
2023-09-09,Alipur,28.817,77.119,59,0,0,0,0,-1.32,-185.0,583.0,0,Regular Day,Monsoon,3,September,9,3,Saturday,36,1,0,Caution
2023-09-10,Alipur,28.817,77.119,61,0,0,0,0,-1.3,-185.0,583.0,0,Regular Day,Monsoon,3,September,9,3,Sunday,36,1,0,Caution
2023-09-11,Alipur,28.817,77.119,61,0,0,0,0,-1.3,-185.0,583.0,0,Regular Day,Monsoon,3,September,9,3,Monday,37,0,0,Caution
2023-09-12,Alipur,28.817,77.119,61,0,0,0,0,-1.3,-185.0,583.0,0,Regular Day,Monsoon,3,September,9,3,Tuesday,37,0,0,Caution
2023-09-13,Alipur,28.817,77.119,81,0,0,0,0,-1.12,-185.0,583.0,0,Regular Day,Monsoon,3,September,9,3,Wednesday,37,0,0,Caution
2023-09-14,Alipur,28.817,77.119,100,0,0,0,0,-0.94,-185.0,583.0,0,Regular Day,Monsoon,3,September,9,3,Thursday,37,0,0,Caution
2023-09-15,Alipur,28.817,77.119,76,0,0,0,0,-1.16,-185.0,583.0,0,Regular Day,Monsoon,3,September,9,3,Friday,37,0,0,Caution
2023-09-16,Alipur,28.817,77.119,65,0,0,0,0,-1.27,-185.0,583.0,0,Regular Day,Monsoon,3,September,9,3,Saturday,37,1,0,Caution
2023-09-17,Alipur,28.817,77.119,60,0,0,0,0,-1.31,-185.0,583.0,0,Regular Day,Monsoon,3,September,9,3,Sunday,37,1,0,Caution
2023-09-18,Alipur,28.817,77.119,61,0,0,0,0,-1.3,-185.0,583.0,0,Regular Day,Monsoon,3,September,9,3,Monday,38,0,0,Caution
2023-09-19,Alipur,28.817,77.119,88,0,0,0,0,-1.05,-185.0,583.0,0,Regular Day,Monsoon,3,September,9,3,Tuesday,38,0,0,Caution
2023-09-20,Alipur,28.817,77.119,109,0,0,0,0,-0.86,-185.0,583.0,0,Regular Day,Monsoon,3,September,9,3,Wednesday,38,0,0,Unsafe
2023-09-21,Alipur,28.817,77.119,103,0,0,0,0,-0.91,-185.0,583.0,0,Regular Day,Monsoon,3,September,9,3,Thursday,38,0,0,Unsafe
2023-09-22,Alipur,28.817,77.119,106,0,0,0,0,-0.88,-185.0,583.0,0,Regular Day,Monsoon,3,September,9,3,Friday,38,0,0,Unsafe
2023-09-23,Alipur,28.817,77.119,101,0,0,0,0,-0.93,-185.0,583.0,0,Regular Day,Monsoon,3,September,9,3,Saturday,38,1,0,Unsafe
2023-09-24,Alipur,28.817,77.119,103,0,0,0,0,-0.91,-185.0,583.0,0,Regular Day,Monsoon,3,September,9,3,Sunday,38,1,0,Unsafe
2023-09-25,Alipur,28.817,77.119,103,0,0,0,0,-0.91,-185.0,583.0,0,Regular Day,Monsoon,3,September,9,3,Monday,39,0,0,Unsafe
2023-09-26,Alipur,28.817,77.119,114,0,0,0,0,-0.81,-185.0,583.0,0,Regular Day,Monsoon,3,September,9,3,Tuesday,39,0,0,Unsafe
2023-09-27,Alipur,28.817,77.119,130,0,0,0,0,-0.66,-185.0,583.0,0,Regular Day,Monsoon,3,September,9,3,Wednesday,39,0,0,Unsafe
2023-09-28,Alipur,28.817,77.119,127,0,0,0,0,-0.69,-185.0,583.0,0,Regular Day,Monsoon,3,September,9,3,Thursday,39,0,0,Unsafe
2023-09-29,Alipur,28.817,77.119,152,0,0,0,0,-0.46,-185.0,583.0,0,Regular Day,Monsoon,3,September,9,3,Friday,39,0,0,Unsafe
2023-09-30,Alipur,28.817,77.119,159,0,0,0,0,-0.39,-185.0,583.0,0,Regular Day,Monsoon,3,September,9,3,Saturday,39,1,0,Unsafe
2023-10-01,Alipur,28.817,77.119,146,0,0,0,0,-0.51,-185.0,583.0,0,Regular Day,Post-Monsoon,4,October,10,4,Sunday,39,1,0,Unsafe
2023-10-02,Alipur,28.817,77.119,143,0,0,0,0,-0.54,-185.0,583.0,0,Regular Day,Post-Monsoon,4,October,10,4,Monday,40,0,0,Unsafe
2023-10-03,Alipur,28.817,77.119,160,0,0,0,0,-0.38,-185.0,583.0,0,Regular Day,Post-Monsoon,4,October,10,4,Tuesday,40,0,0,Unsafe
2023-10-04,Alipur,28.817,77.119,166,0,0,0,0,-0.32,-185.0,583.0,0,Regular Day,Post-Monsoon,4,October,10,4,Wednesday,40,0,0,Unsafe
2023-10-05,Alipur,28.817,77.119,180,0,0,0,0,-0.19,-185.0,583.0,0,Regular Day,Post-Monsoon,4,October,10,4,Thursday,40,0,0,Unsafe
2023-10-06,Alipur,28.817,77.119,178,0,0,0,0,-0.21,-185.0,583.0,0,Regular Day,Post-Monsoon,4,October,10,4,Friday,40,0,0,Unsafe
2023-10-07,Alipur,28.817,77.119,221,0,0,0,0,0.19,-185.0,583.0,0,Regular Day,Post-Monsoon,4,October,10,4,Saturday,40,1,0,Unsafe
2023-10-08,Alipur,28.817,77.119,176,0,0,0,0,-0.23,-185.0,583.0,0,Regular Day,Post-Monsoon,4,October,10,4,Sunday,40,1,0,Unsafe
2023-10-09,Alipur,28.817,77.119,192,0,0,0,0,-0.08,-185.0,583.0,0,Regular Day,Post-Monsoon,4,October,10,4,Monday,41,0,0,Unsafe
2023-10-10,Alipur,28.817,77.119,192,0,0,0,0,-0.08,-185.0,583.0,0,Regular Day,Post-Monsoon,4,October,10,4,Tuesday,41,0,0,Unsafe
2023-10-11,Alipur,28.817,77.119,172,0,0,0,0,-0.27,-185.0,583.0,0,Regular Day,Post-Monsoon,4,October,10,4,Wednesday,41,0,0,Unsafe
2023-10-12,Alipur,28.817,77.119,221,0,0,0,0,0.19,-185.0,583.0,0,Regular Day,Post-Monsoon,4,October,10,4,Thursday,41,0,0,Unsafe
2023-10-13,Alipur,28.817,77.119,247,0,0,0,0,0.43,-185.0,583.0,0,Regular Day,Post-Monsoon,4,October,10,4,Friday,41,0,0,Unsafe
2023-10-14,Alipur,28.817,77.119,246,0,0,0,0,0.42,-185.0,583.0,0,Regular Day,Post-Monsoon,4,October,10,4,Saturday,41,1,0,Unsafe
2023-10-15,Alipur,28.817,77.119,196,0,0,0,0,-0.04,-185.0,583.0,0,Regular Day,Post-Monsoon,4,October,10,4,Sunday,41,1,0,Unsafe
2023-10-16,Alipur,28.817,77.119,155,0,0,0,0,-0.43,-185.0,583.0,0,Regular Day,Post-Monsoon,4,October,10,4,Monday,42,0,0,Unsafe
2023-10-17,Alipur,28.817,77.119,59,0,0,0,0,-1.32,-185.0,583.0,0,Regular Day,Post-Monsoon,4,October,10,4,Tuesday,42,0,0,Caution
2023-10-18,Alipur,28.817,77.119,91,0,0,0,0,-1.02,-185.0,583.0,0,Regular Day,Post-Monsoon,4,October,10,4,Wednesday,42,0,0,Caution
2023-10-19,Alipur,28.817,77.119,100,0,0,0,0,-0.94,-185.0,583.0,0,Regular Day,Post-Monsoon,4,October,10,4,Thursday,42,0,0,Caution
2023-10-20,Alipur,28.817,77.119,188,0,0,0,0,-0.12,-185.0,583.0,0,Regular Day,Post-Monsoon,4,October,10,4,Friday,42,0,0,Unsafe
2023-10-21,Alipur,28.817,77.119,197,0,0,0,0,-0.04,-185.0,583.0,0,Regular Day,Post-Monsoon,4,October,10,4,Saturday,42,1,0,Unsafe
2023-10-22,Alipur,28.817,77.119,273,0,0,0,0,0.67,-185.0,583.0,0,Regular Day,Post-Monsoon,4,October,10,4,Sunday,42,1,0,Unsafe
2023-10-23,Alipur,28.817,77.119,229,0,0,0,0,0.26,-185.0,583.0,0,Regular Day,Post-Monsoon,4,October,10,4,Monday,43,0,0,Unsafe
2023-10-24,Alipur,28.817,77.119,209,0,0,0,0,0.08,-185.0,583.0,1,Dussehra,Post-Monsoon,4,October,10,4,Tuesday,43,0,0,Unsafe
2023-10-25,Alipur,28.817,77.119,218,0,0,0,0,0.16,-185.0,583.0,0,Regular Day,Post-Monsoon,4,October,10,4,Wednesday,43,0,0,Unsafe
2023-10-26,Alipur,28.817,77.119,218,0,0,0,0,0.16,-185.0,583.0,0,Regular Day,Post-Monsoon,4,October,10,4,Thursday,43,0,0,Unsafe
2023-10-27,Alipur,28.817,77.119,236,0,0,0,0,0.33,-185.0,583.0,0,Regular Day,Post-Monsoon,4,October,10,4,Friday,43,0,0,Unsafe
2023-10-28,Alipur,28.817,77.119,301,0,0,0,0,0.94,-185.0,583.0,0,Regular Day,Post-Monsoon,4,October,10,4,Saturday,43,1,0,Unsafe
2023-10-29,Alipur,28.817,77.119,303,0,0,0,0,0.95,-185.0,583.0,0,Regular Day,Post-Monsoon,4,October,10,4,Sunday,43,1,0,Unsafe
2023-10-30,Alipur,28.817,77.119,311,0,0,0,0,1.03,-185.0,583.0,0,Regular Day,Post-Monsoon,4,October,10,4,Monday,44,0,0,Unsafe
2023-10-31,Alipur,28.817,77.119,313,0,0,0,0,1.05,-185.0,583.0,0,Regular Day,Post-Monsoon,4,October,10,4,Tuesday,44,0,0,Unsafe
2023-11-01,Alipur,28.817,77.119,320,0,0,0,0,1.11,-185.0,583.0,0,Regular Day,Post-Monsoon,4,November,11,4,Wednesday,44,0,1,Unsafe
2023-11-02,Alipur,28.817,77.119,360,0,0,0,0,1.49,-185.0,583.0,0,Regular Day,Post-Monsoon,4,November,11,4,Thursday,44,0,1,Unsafe
2023-11-03,Alipur,28.817,77.119,425,0,0,0,0,2.09,-185.0,583.0,0,Regular Day,Post-Monsoon,4,November,11,4,Friday,44,0,1,Unsafe
2023-11-04,Alipur,28.817,77.119,383,0,0,0,0,1.7,-185.0,583.0,0,Regular Day,Post-Monsoon,4,November,11,4,Saturday,44,1,1,Unsafe
2023-11-05,Alipur,28.817,77.119,401,0,0,0,0,1.87,-185.0,583.0,0,Regular Day,Post-Monsoon,4,November,11,4,Sunday,44,1,1,Unsafe
2023-11-06,Alipur,28.817,77.119,358,0,0,0,0,1.47,-185.0,583.0,0,Regular Day,Post-Monsoon,4,November,11,4,Monday,45,0,1,Unsafe
2023-11-07,Alipur,28.817,77.119,304,0,0,0,0,0.96,-185.0,583.0,0,Regular Day,Post-Monsoon,4,November,11,4,Tuesday,45,0,1,Unsafe
2023-11-08,Alipur,28.817,77.119,352,0,0,0,0,1.41,-185.0,583.0,0,Regular Day,Post-Monsoon,4,November,11,4,Wednesday,45,0,1,Unsafe
2023-11-09,Alipur,28.817,77.119,433,0,0,0,0,2.17,-185.0,583.0,0,Regular Day,Post-Monsoon,4,November,11,4,Thursday,45,0,1,Unsafe
2023-11-10,Alipur,28.817,77.119,283,0,0,0,0,0.77,-185.0,583.0,0,Regular Day,Post-Monsoon,4,November,11,4,Friday,45,0,1,Unsafe
2023-11-11,Alipur,28.817,77.119,176,0,0,0,0,-0.23,-185.0,583.0,0,Regular Day,Post-Monsoon,4,November,11,4,Saturday,45,1,1,Unsafe
2023-11-12,Alipur,28.817,77.119,176,0,0,0,0,-0.23,-185.0,583.0,1,Diwali,Post-Monsoon,4,November,11,4,Sunday,45,1,1,Unsafe
2023-11-13,Alipur,28.817,77.119,358,0,0,0,0,1.47,-185.0,583.0,1,Diwali Day 2,Post-Monsoon,4,November,11,4,Monday,46,0,1,Unsafe
2023-11-14,Alipur,28.817,77.119,394,0,0,0,0,1.8,-185.0,583.0,1,Bhai Dooj,Post-Monsoon,4,November,11,4,Tuesday,46,0,1,Unsafe
2023-11-15,Alipur,28.817,77.119,399,0,0,0,0,1.85,-185.0,583.0,0,Regular Day,Post-Monsoon,4,November,11,4,Wednesday,46,0,1,Unsafe
2023-11-16,Alipur,28.817,77.119,437,0,0,0,0,2.21,-185.0,583.0,0,Regular Day,Post-Monsoon,4,November,11,4,Thursday,46,0,1,Unsafe
2023-11-17,Alipur,28.817,77.119,371,0,0,0,0,1.59,-185.0,583.0,0,Regular Day,Post-Monsoon,4,November,11,4,Friday,46,0,1,Unsafe
2023-11-18,Alipur,28.817,77.119,333,0,0,0,0,1.23,-185.0,583.0,0,Regular Day,Post-Monsoon,4,November,11,4,Saturday,46,1,1,Unsafe
2023-11-19,Alipur,28.817,77.119,368,0,0,0,0,1.56,-185.0,583.0,0,Regular Day,Post-Monsoon,4,November,11,4,Sunday,46,1,1,Unsafe
2023-11-20,Alipur,28.817,77.119,363,0,0,0,0,1.51,-185.0,583.0,0,Regular Day,Post-Monsoon,4,November,11,4,Monday,47,0,1,Unsafe
2023-11-21,Alipur,28.817,77.119,393,0,0,0,0,1.79,-185.0,583.0,0,Regular Day,Post-Monsoon,4,November,11,4,Tuesday,47,0,1,Unsafe
2023-11-22,Alipur,28.817,77.119,423,0,0,0,0,2.07,-185.0,583.0,0,Regular Day,Post-Monsoon,4,November,11,4,Wednesday,47,0,1,Unsafe
2023-11-23,Alipur,28.817,77.119,420,0,0,0,0,2.05,-185.0,583.0,0,Regular Day,Post-Monsoon,4,November,11,4,Thursday,47,0,1,Unsafe
2023-11-24,Alipur,28.817,77.119,442,0,0,0,0,2.25,-185.0,583.0,0,Regular Day,Post-Monsoon,4,November,11,4,Friday,47,0,1,Unsafe
2023-11-25,Alipur,28.817,77.119,442,0,0,0,0,2.25,-185.0,583.0,0,Regular Day,Post-Monsoon,4,November,11,4,Saturday,47,1,1,Unsafe
2023-11-26,Alipur,28.817,77.119,394,0,0,0,0,1.8,-185.0,583.0,0,Regular Day,Post-Monsoon,4,November,11,4,Sunday,47,1,1,Unsafe
2023-11-27,Alipur,28.817,77.119,415,0,0,0,0,2.0,-185.0,583.0,0,Regular Day,Post-Monsoon,4,November,11,4,Monday,48,0,1,Unsafe
2023-11-28,Alipur,28.817,77.119,333,0,0,0,0,1.23,-185.0,583.0,0,Regular Day,Post-Monsoon,4,November,11,4,Tuesday,48,0,1,Unsafe
2023-11-29,Alipur,28.817,77.119,277,0,0,0,0,0.71,-185.0,583.0,0,Regular Day,Post-Monsoon,4,November,11,4,Wednesday,48,0,1,Unsafe
2023-11-30,Alipur,28.817,77.119,391,0,0,0,0,1.78,-185.0,583.0,0,Regular Day,Post-Monsoon,4,November,11,4,Thursday,48,0,1,Unsafe
2023-12-01,Alipur,28.817,77.119,341,0,0,0,0,1.31,-185.0,583.0,0,Regular Day,Winter,1,December,12,4,Friday,48,0,1,Unsafe
2023-12-02,Alipur,28.817,77.119,341,0,0,0,0,1.31,-185.0,583.0,0,Regular Day,Winter,1,December,12,4,Saturday,48,1,1,Unsafe
2023-12-03,Alipur,28.817,77.119,308,0,0,0,0,1.0,-185.0,583.0,0,Regular Day,Winter,1,December,12,4,Sunday,48,1,1,Unsafe
2023-12-04,Alipur,28.817,77.119,316,0,0,0,0,1.08,-185.0,583.0,0,Regular Day,Winter,1,December,12,4,Monday,49,0,1,Unsafe
